# schema=sow-migration-selector-golden/v1
# row_id	command_ordinal	command_sha256	physical_leaf_count	physical_leaves_sha256
#
# Frozen against docs/migration/fixtures/pigsty-v1.yaml. Each digest binds
# the canonical sorted type/repo/suite-or-OS/component/arch/source/route/lifecycle
# or compatibility ID/root/carrier/policy-source tuple set for one inline SOW
# command in docs/migration/make-target-map.md.
APT-23	1	e8c1ba85476b719f362110d325ce671284c8d5195ceb65bbf7ca6ce8f7f72173	2	d4ebe24ce244e8cbc526284cb567454171b65d76698ef361f80c4f8e464c4940
APT-24	1	f76c59e4edaf592835b09f4828a518e6383181d23fd22087d784b5c6d0f80d43	2	97e4e43aed4dd01ceaae768169dececdb014dee15ed50df647737c0efd6d3d26
APT-25	1	b7e56605400f16f4ec2cfd50e62ca78dac83d7960d5bc25726961001d2530a60	2	58b0886f7a8ad38d8e822339ee6bb42a84f3cc5cfc409981d94df8d01ca9a842
APT-26	1	105486147d0c183b731b14438a8d471ffddda3b3b2491dbc4ac1eabc8aea2943	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
APT-27	2	c269abc46c9197a6cd1a80459f82c0fd4f520abd31cf7815f984aa580156a14e	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
APT-29	1	6d530be52dc7962a7f1eb070f39df7deb3a52f4522dbce8de4d9e80dd78cf73b	4	a367185acb746a5f7f113f5e2c2688e5eb50ff51bedb9f8e74556774959a7d73
APT-29	2	cbebcebde8c4001e886cd8c70e45dff434ca43f26380a6009a029875870ec7ea	4	a367185acb746a5f7f113f5e2c2688e5eb50ff51bedb9f8e74556774959a7d73
APT-30	1	4249610f94a5fd1ef0155769ad6ff94e9e5dbb1411680d6aa4683dff8d0fd953	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
APT-30	2	fcc11d17a931b0f44708272f072189b8bc859eee07f26fde8d03b9feefa28e48	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
APT-31	1	45c13b4541c68f1547a849bcebae69ff7cc65690c45e5bb5b74df5ae1d64ec92	2	0973c43d36bdd69ea497a0573449bf0ade1d6a3cef4994ace903f3bc01592399
APT-31	2	515ac345b394cbb5266831d5357b22ef58a1a3c3274a950fc57881606dce91ed	2	0973c43d36bdd69ea497a0573449bf0ade1d6a3cef4994ace903f3bc01592399
APT-32	1	ced7e90bd7b555ba7d081c698039003d943f63028d64c80618e68b2bcae3db30	2	cdf6321e97f0f4441a1edbe270eb5241eebe8dcaa3d2baef04f9cb68eead5d20
APT-32	2	4c73822057a6631e85866d8c2a1907e153830754d7fe0008c3ec5a27cb0e7f6a	2	cdf6321e97f0f4441a1edbe270eb5241eebe8dcaa3d2baef04f9cb68eead5d20
APT-33	1	6def6a6379f99231eeefd7fd199f1bd0caed1934bf750748feb5c1fc37c4b969	2	e046ef2a66bb3557c6712e2c5231049fff3cdff5f325113225c45565ddf105c1
APT-33	2	c16c9074eabeebd03b3c2f6f96112eeee9bf2a0c11767e5af1366a325a85b09c	2	e046ef2a66bb3557c6712e2c5231049fff3cdff5f325113225c45565ddf105c1
APT-34	1	91f1490d2458ecf042ebd1745ae5a250f6a684cac103d371ebe0da58930fb31d	2	f3185ef4ce61abe7dc25e1b165bf457d3516e3195d2bcd49e124a1137adc372a
APT-34	2	921981bf6184826fc9ad2371e3dab714e7704274342db6c5fe622d4d902b845d	2	f3185ef4ce61abe7dc25e1b165bf457d3516e3195d2bcd49e124a1137adc372a
APT-35	1	35e903475eca97dd8184d74e372ae8450018a8e3ac8fad716c75cfb75a759cc4	2	d4ebe24ce244e8cbc526284cb567454171b65d76698ef361f80c4f8e464c4940
APT-35	2	d8d17d7cb09e4a6301b583e93cd40c3552df9a9da0a5cc346484cba18d967887	2	d4ebe24ce244e8cbc526284cb567454171b65d76698ef361f80c4f8e464c4940
APT-36	1	09baf013bba65c6111af24c3aa7d2dd11c07769fa3fb76a0eab8a993e41b2f6d	2	97e4e43aed4dd01ceaae768169dececdb014dee15ed50df647737c0efd6d3d26
APT-36	2	f0fe1a0e82c905fabdd01346e1279dd9f2754ab32e5c240c0b1f1c9e0fde2550	2	97e4e43aed4dd01ceaae768169dececdb014dee15ed50df647737c0efd6d3d26
APT-37	1	b5d2426ac9e71484dbcd83d76c4601c9036570b9d7e79d32c1e98035f2ebb84a	2	58b0886f7a8ad38d8e822339ee6bb42a84f3cc5cfc409981d94df8d01ca9a842
APT-37	2	7f079dd1a0f9f6c264e86ef7efffe1fbb9de0d9093095d7d122b88284bbdbc68	2	58b0886f7a8ad38d8e822339ee6bb42a84f3cc5cfc409981d94df8d01ca9a842
APT-43	1	6c9b9797ecd8c8c829369a8c2ffd35d7cc00215f3eac289dbfcefc626892560f	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
APT-44	1	9e6b0645205ee7e14abd18b6ce40f2cc84d9760694a347a75a2f1ad6a19a5818	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
APT-45	1	0dda65cab0ce3312460d1ca60714acdee90a7002aa9f9650373249fcfb6ab668	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
APT-46	1	9bb0c5e0a8526f8ba34fb8305c6babff2dcacb70c8e8e4a869b8c0f2d0fa33e5	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
APT-47	1	b4ead9e39b4cb328d47c8b8d2b9ddb196b5c2a61eba3d71d863025e3768ba5f5	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
APT-48	1	b7a06f607b272fb8f802ea49ca769798a098d78bba80472ce7c90139cf83be1e	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
APT-49	1	1ab65ef0c817893e25a46512fa81f07f132951865ba36f5494ef41d15b780f5d	2	cdf6321e97f0f4441a1edbe270eb5241eebe8dcaa3d2baef04f9cb68eead5d20
APT-50	1	4a9afacc6755939ce245ebacf495670cbcd7f689b3338e7bec7a1f5aecbf6fbb	2	e046ef2a66bb3557c6712e2c5231049fff3cdff5f325113225c45565ddf105c1
APT-51	1	c2867b8eea65910a6c821c292cad8539e5ee8bc7ee430383721d53d4835a6be0	2	f3185ef4ce61abe7dc25e1b165bf457d3516e3195d2bcd49e124a1137adc372a
APT-52	1	ab398f56ed7d244acaa4e42d267fab545398e118343bd9bd43e67359bb32793d	2	0973c43d36bdd69ea497a0573449bf0ade1d6a3cef4994ace903f3bc01592399
APT-53	1	1dfff14306a0c2c17a12d66f62e9d2ca84bd6930accc9149cc4973366609bb03	2	97e4e43aed4dd01ceaae768169dececdb014dee15ed50df647737c0efd6d3d26
APT-54	1	8cf5096965c0ce56fb1a0797cd578fd3dfa37a820c796e5c2624d2c2d646a4b1	2	d4ebe24ce244e8cbc526284cb567454171b65d76698ef361f80c4f8e464c4940
APT-55	1	eee6b4250feb54a9a5997b6870917507e7790f65a772523b8031612c0bc64eaa	2	58b0886f7a8ad38d8e822339ee6bb42a84f3cc5cfc409981d94df8d01ca9a842
APT-56	1	6ac7a99184c9a7cd18e49cec2fe5e15c681e215b83b2f61c20ba8449fd590c05	6	3e3f1f426f08e45cb2426cbb9834e6900761e6eb22f878c122b56de704504ff3
APT-57	1	f286eee30c99553819e630289bd0376179f577c0043f52c1607d70e4c813cd27	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
APT-58	1	50960ecdff6182960aa7174bc2f1fc9c295530aa9597045d99424aa37512ff89	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
APT-59	1	f6f0602865ffa8172116e9c2b410a237f0d43462927111ff4ce184ae44592ecb	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
APT-60	1	53f217a8a3312a4cc8f460bc554a93d7d0060bf01439541c20031310f23e8d72	2	0973c43d36bdd69ea497a0573449bf0ade1d6a3cef4994ace903f3bc01592399
APT-61	1	714bf000589ab85a8e76c01c7adbe8fc1a63104efb150afa8917949d5373a052	2	cdf6321e97f0f4441a1edbe270eb5241eebe8dcaa3d2baef04f9cb68eead5d20
APT-62	1	85d6e24c0ce6bda2c5ad9a6f6b6c0cab7e7719f730c062e211fdf9998a841ba8	2	e046ef2a66bb3557c6712e2c5231049fff3cdff5f325113225c45565ddf105c1
APT-63	1	cfab3d39211053195972e2b1bcae5b351a63ff9f81870760da916d75035d4797	2	f3185ef4ce61abe7dc25e1b165bf457d3516e3195d2bcd49e124a1137adc372a
APT-64	1	ba861d6eb31b0de330fab5ebe82c65bf54db2dc867e3914b2a29584e0b4973b3	2	d4ebe24ce244e8cbc526284cb567454171b65d76698ef361f80c4f8e464c4940
APT-65	1	0f5e8c1e75be4a8dd32b8bbed16c622b16ef15d4898684ece86aaf6fb90172e2	2	97e4e43aed4dd01ceaae768169dececdb014dee15ed50df647737c0efd6d3d26
APT-66	1	5f1813377b5226458181c7eeb712608d10761a18652c77f2af30570ba095931c	2	58b0886f7a8ad38d8e822339ee6bb42a84f3cc5cfc409981d94df8d01ca9a842
APT-67	1	3dfb96a008fe20aacbe30e6621506b70c5ec1bc5a11e5f07ae6aca0ad4ed32d6	6	3e3f1f426f08e45cb2426cbb9834e6900761e6eb22f878c122b56de704504ff3
APT-68	1	e515eb7ade38b4041b7e2860a1d9e99689d1cb0e9bf261649a9676c124f6d319	10	ee9b457f7fabc9c1259123ca103ab6d6978fd9233b156362d9b379d6738a63d7
APT-69	1	afcc7852a65f67f204520eda245b05bb79a326c149d8c4404aff708258f062c7	1	d5719f5959caf6bd5572a9ab280c7c2f32620a6b2f79e756be60c4613bf2c9eb
APT-70	1	0cbe26e9933cda58c974a3e6e3eaaafc5fd137fa0aa998d29738cf9a50f98c76	1	1afe7477bcb85ce611770c08c1652ff4287297bb222706145d3a67d9f7fee418
DKR-29	1	eb5ad743e2fc84db809043df355fcc60649fb4f61a00276cc4ddc28d1df451c0	6	0e97f22a91cb5b5a14aa998bc6129c36c0bf2641fe209f7bd9caa4163f584556
DKR-29	2	d3630bfd5c1bf682a3c56572bd8ee14159a0a84e40af42b8b00706b2d8363652	6	0e97f22a91cb5b5a14aa998bc6129c36c0bf2641fe209f7bd9caa4163f584556
DKR-29	3	30e6c7a303fd148b0c1a09a2ee9b3fb6e9f86b0ea76ae9e6bd4cfa97eafa83d1	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
DKR-30	1	7ae66f472d7b5028b93864f09a03bc92bc9cc52aeec1ec6adfaabf2f0cebf457	15	348cf403ced12dfc64b30d9b7ddfc94bdd69054f26302eceb896b609bcf0f935
DKR-31	1	d3630bfd5c1bf682a3c56572bd8ee14159a0a84e40af42b8b00706b2d8363652	6	0e97f22a91cb5b5a14aa998bc6129c36c0bf2641fe209f7bd9caa4163f584556
DKR-32	1	1af65bdf1eff3cd321ecc9e37cccd9e1465a4e502610c4cf56a7c65f940882e9	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
DKR-33	1	6af17ae32aa80a00fff761250e781179a917e8492b97601685d5155fe612e7c4	8	74d84c6a7dc110cc4eb9c52273df98cfb5000a183d85a3866bb5b1ff2a24d3b9
DKR-34	1	b18862941f2c073673b7f4d2b17d3ce91b1f43dab2df23fa57b93b23e68c3ea2	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
DKR-34	2	853baf0e79779452a68fd1b66bb590d18b6478182fc552ff47e2dd0f1319617e	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
DKR-35	1	d3630bfd5c1bf682a3c56572bd8ee14159a0a84e40af42b8b00706b2d8363652	6	0e97f22a91cb5b5a14aa998bc6129c36c0bf2641fe209f7bd9caa4163f584556
DKR-36	1	d3630bfd5c1bf682a3c56572bd8ee14159a0a84e40af42b8b00706b2d8363652	6	0e97f22a91cb5b5a14aa998bc6129c36c0bf2641fe209f7bd9caa4163f584556
DKR-37	1	1af65bdf1eff3cd321ecc9e37cccd9e1465a4e502610c4cf56a7c65f940882e9	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
DKR-38	1	6af17ae32aa80a00fff761250e781179a917e8492b97601685d5155fe612e7c4	8	74d84c6a7dc110cc4eb9c52273df98cfb5000a183d85a3866bb5b1ff2a24d3b9
DKR-39	1	b18862941f2c073673b7f4d2b17d3ce91b1f43dab2df23fa57b93b23e68c3ea2	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
DKR-39	2	853baf0e79779452a68fd1b66bb590d18b6478182fc552ff47e2dd0f1319617e	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
ROOT-02	1	2651caf940c9ff291540c14d45c73626fa53e53b1ffda828f502c626eb0e670b	1	1f07596850080d1a353dcb07aac92e881284eb3f68f2349bf57b15bda6c45cd4
ROOT-02	2	c2d8b9b6ca7e57c93bc7819a27d95823335bd3448a82991107a6bbe525953e33	1	1f07596850080d1a353dcb07aac92e881284eb3f68f2349bf57b15bda6c45cd4
ROOT-03	1	6d36390b9aeee2aef394d7da06c4300a45b51f93ab87a7bd3054014c6d7fd442	1	1f07596850080d1a353dcb07aac92e881284eb3f68f2349bf57b15bda6c45cd4
ROOT-03	2	c2d8b9b6ca7e57c93bc7819a27d95823335bd3448a82991107a6bbe525953e33	1	1f07596850080d1a353dcb07aac92e881284eb3f68f2349bf57b15bda6c45cd4
ROOT-04	1	82dd6190b73277f842e2db3f028569c24ed057f06feb856e797262d6f39e439a	1	cfcbd48df1da2336622f658f5fbee708d197b818e716de4b022587a663cc6914
ROOT-04	2	61757ffc0f94c61e91205d76fea2e7eaf0afc9bc25a6b5a37f9432a3d37647a2	1	cfcbd48df1da2336622f658f5fbee708d197b818e716de4b022587a663cc6914
ROOT-05	1	e3b16f4a8cf9708764dc8fc617e549159c395af5466b4adb5b60b93df45a6591	1	6ec6b99f6010f17c138e2ebed738b90f99986524277aea70e88d90d352ac7668
ROOT-06	1	6fa7904006eeb5f760efa7f856849c10d98658b64ff5e70b6c4b713efca41f23	1	6ec6b99f6010f17c138e2ebed738b90f99986524277aea70e88d90d352ac7668
ROOT-07	1	ccd04a4ce921bddf5e9edc8a3c5fff5764f719a2cfa602737e71bda15ac3815d	1	6ec6b99f6010f17c138e2ebed738b90f99986524277aea70e88d90d352ac7668
ROOT-08	1	4a996241311bace1ed19bef2fd0f58e6cd40278549a374dd4e38e6caf2c09002	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-09	1	283796905c6789941766400066f905b595f41236772f39b75703ae7d4a37f958	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-10	1	6b0ce49b7821737ea145c273175a1d5cb6faddcce418ef8deac2be26a0ac7965	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-11	1	71c4029651626fc06e7e96e1de38cbca7125cd030645337fdf98b007d30cf585	1	5254fda5fb5e4f4b02e7e29531ddeed1402870ef762e8bf2b311c7dc3126e761
ROOT-12	1	f3c5894e6162407786a73a7b6668400e4135e5bcbbfcb73d02479fc272a69eb3	1	5254fda5fb5e4f4b02e7e29531ddeed1402870ef762e8bf2b311c7dc3126e761
ROOT-13	1	b535d469964e9d145c4a7db97139b55fde7a800658d515db01619644eb53815d	1	12bd59f2fac99a27a71c81ba4a383045cddb35acc960bec8c0aa2f8dfa2397ab
ROOT-14	1	27e04ce3f493e120010e2cdd91beff4ea4d1b1d0c5a6280c1a4aeb0f80cd3e8d	1	852c3f871d5b9f49b7c5a3f81e29cc9559ffbc516f1038dd969723df72150911
ROOT-15	1	c231f04a0ee6e9a0f96b8465f972d0ec54ba2a8a94090ac17e0ae12f91228719	1	aa1b15398183e7f58378dda0e947b49b58a0ab06017280b8c8592ff237209420
ROOT-16	1	53e37e33a00ea188a6248c2e4970b85cf6069d574dcc1f380b39acd5108f32e8	1	aa1b15398183e7f58378dda0e947b49b58a0ab06017280b8c8592ff237209420
ROOT-17	1	fa7f50be450c8a2b63c9a229a29c5782fc4bd1907497932c26a39614bbec3f45	1	6434612f4c96ad372bf07fc347734cb2488e26919763e58a0ee9a08fbcff6f3e
ROOT-18	1	eb6dc4255d586b3c3c27834418bb05aa86e4ff3b68cb7bc89e9bb22016c07824	1	6434612f4c96ad372bf07fc347734cb2488e26919763e58a0ee9a08fbcff6f3e
ROOT-19	1	d1d5df93084caecbc3521e595932d509a04a550811d35ea1a938beac8e2159f9	1	5254fda5fb5e4f4b02e7e29531ddeed1402870ef762e8bf2b311c7dc3126e761
ROOT-20	1	667882ceb0a41713a160ada915468e98f7020cbcb9f66776714ba6543591ca7c	1	6434612f4c96ad372bf07fc347734cb2488e26919763e58a0ee9a08fbcff6f3e
ROOT-21	1	05251428381216d76cd29aac92ee60d478e0cb5d3d5e36df5dcc5721412ac19f	1	aa1b15398183e7f58378dda0e947b49b58a0ab06017280b8c8592ff237209420
ROOT-22	1	f72270127284f62834682ba5645ca2745dc583fa107dc03d6a2ae00980956262	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-22	2	13c9ca35f715dc04d1f97e2759aa4cd85533cb91d3a93ec813af5b390a779240	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-22	3	cb490cf435a41f2f8618d8145c15750d623b50baa75ace565cf192e7d802ad31	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-23	1	f72270127284f62834682ba5645ca2745dc583fa107dc03d6a2ae00980956262	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-23	2	cb490cf435a41f2f8618d8145c15750d623b50baa75ace565cf192e7d802ad31	1	9d809e3801935a9b474f25c5d84fc18fe69df4aa334578478ac057bc563e0293
ROOT-24	1	36cb75ab6099674f4366856e75a3499074a8cc1aff4566dcbd1ece3b5e432da8	23	ceb7aa1122b6d2a59bf6ac05e85464d1068095a5d8bd5b6d2290375228e49cb5
ROOT-25	1	bbdbe24a81c2f74be45df04f5b694d9d410225213c0bea160f68fa50cdf83aac	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
ROOT-25	2	30e6c7a303fd148b0c1a09a2ee9b3fb6e9f86b0ea76ae9e6bd4cfa97eafa83d1	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
ROOT-26	1	8942cb2acb5fb14feff75de535747db81b75a8c8af81bd5de6cbcc53542dcace	21	346c4fe42623ecb38eda8f8047b7f72c9416d400585daad41359b41da0c54411
ROOT-27	1	29ef70f87ad68366b26787fa184b401ccd0ca17669a9e66b2d714b9b5f7c9e7d	146	62a16cf5185e2e28bfd69ca9e5b1aaf94fbe0212e9a4cf5758ad958b1b997172
ROOT-28	1	5c2bc18282e058f0cc32ec5ac6fa27e3211463ca34990c28cb78f0f78f609bf2	21	105b302c954dcc66aad426b52f46d692c155df4380c273e628bef3e47a671308
ROOT-29	1	50cd0fae1407428ec00fdfc30517d148fddd9ca73f4fd53e96e10753511bb948	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
ROOT-30	1	4cc97058c1ba33189504aa82841f5f2a631026850fb2e2f0094c7ff5b3620d8b	7	dae273f090c1921fc775614239d1bb37b85b811dedc59c70a21fda41eb5cde69
ROOT-31	1	30e6c7a303fd148b0c1a09a2ee9b3fb6e9f86b0ea76ae9e6bd4cfa97eafa83d1	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
ROOT-32	1	de9e9f88dc2fcb94d59aa6707516094c53fcc7eeb56d7279a3325d1bf849443c	7	dae273f090c1921fc775614239d1bb37b85b811dedc59c70a21fda41eb5cde69
ROOT-33	1	9ac1aa5f3ab3d23a80b34a1b23abdac18f22331a94f10af2e8dd5b306a0413e3	104	d4312f9bc251fd3a6f65df84ba7b7ef784911e4b5db9358d0cae3f926bce83c0
ROOT-33	2	33f8ea87f1c4bc9a14022e3f0749594f173ebe702f91ebbdb77ee7d4018a2aad	104	d4312f9bc251fd3a6f65df84ba7b7ef784911e4b5db9358d0cae3f926bce83c0
ROOT-34	1	b18862941f2c073673b7f4d2b17d3ce91b1f43dab2df23fa57b93b23e68c3ea2	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
ROOT-34	2	d58559856258405b0fac0225afa76a4648fb906bd615d7381182250628172ff3	9	acc00e6a58d8435afb90742bae8c318787b965620fe625bd9779c26dc4b9454d
ROOT-35	1	bbdbe24a81c2f74be45df04f5b694d9d410225213c0bea160f68fa50cdf83aac	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
ROOT-36	1	5fa8101dd7f2e0de729c4d8262f056ac3c6f77b028aaeadf5151e5794eab59e6	14	d91fbaf5dfe89a8f9d83fc65ccf2d1a44ea98c76925ae6d23b565049254bd3f8
ROOT-37	1	1c095dcffac83f82e9e2bed90926db30285f99d0f65befea0833c4f628de73f8	42	0b8dad7fa77a8203b637761bd02f1f3f46f0afa8133b973f90b20edb3c058b4c
ROOT-37	2	22a12443d1a215b59927ae4844e0b3f0376dbd651b81c477026b4b613646dc7e	42	0b8dad7fa77a8203b637761bd02f1f3f46f0afa8133b973f90b20edb3c058b4c
ROOT-38	1	a01a22affd14862cef7591f32e4cfb74fadf662f9aaa820357e5b18cf356255b	12	f3c057f4f1a8fba43fbcd218613232135bfb68f2510def10f769bd983491dc95
ROOT-38	2	9d2f0589f829655649a44d7aec33cb174c842ec25431441aa51e8ddfa13085df	12	f3c057f4f1a8fba43fbcd218613232135bfb68f2510def10f769bd983491dc95
ROOT-41	1	e9b2804ace7b6ef7674fad40ee61ddfb1bd6562f00b25cd06dbfd8e44c4960b8	23	ceb7aa1122b6d2a59bf6ac05e85464d1068095a5d8bd5b6d2290375228e49cb5
ROOT-42	1	6c536eeade2c460ddd575258e9b8b1bfee9002f7a02686254b5603f831d0cc27	2	98fb872448312f4da5f5fafe60822d39fed2a9a9242c3254ecdc7a18e69b9e8d
ROOT-42	2	30e6c7a303fd148b0c1a09a2ee9b3fb6e9f86b0ea76ae9e6bd4cfa97eafa83d1	2	d0df0ad3279a06cfefbe5026cc9df5182b14d9178dc64b91dabc3f3cb87f8aec
ROOT-43	1	e6ac6ce08087b7b265e03f3085efec98f9e5784e1c4b9af292c2922da9e84d82	21	346c4fe42623ecb38eda8f8047b7f72c9416d400585daad41359b41da0c54411
ROOT-44	1	cdd0a77ae7a1a2d4994d204071004ef7c5a9f9c163772b7c2c1310fb731995ca	21	105b302c954dcc66aad426b52f46d692c155df4380c273e628bef3e47a671308
ROOT-45	1	22453ad9caacbed9852dfc630b2944435cf7007750ea67c3c58128b103d71569	16	f5b6fb9dc8a7b44311825b24e10a5d1016ccc018c44061a2235bdccfcb127f41
ROOT-46	1	797322dc213db15e8595b9438cea52510fec0aa49162eb4f0f4dcd1e8f5d49eb	7	dae273f090c1921fc775614239d1bb37b85b811dedc59c70a21fda41eb5cde69
