# sow legacy physical topology snapshot v1
# captured_at: 2026-07-31
# source_root: /Users/vonng/pgsty/repo
# source_commit: c2f7b5fa967d18d03b424fb7d0ee92fc5eabb6e6
# scope: current local physical source inventory; not migration/cloud/production evidence
# security: bin/fileauth.txt excluded; pro payloads not read or hashed; empty pro/checksums hashed
# columns: kind logical_path physical_path scope_or_family bytes sha256
# count apt-index 76
# count yum-repomd-total 131
# count yum-repomd-nested 1
# count root-exact-key 7
# count root-directory-prefix 8
# count pro-file 16
apt-index	apt/pgdg/dists/bullseye-pgdg-testing/main/binary-amd64	apt/pgdg/dists/bullseye-pgdg-testing/main/binary-amd64/Packages	pgdg	2651208	f639722bceb9494d7d13792543af9b13eea3e51121782509e7cacbf25df571d1
apt-index	apt/pgdg/dists/bullseye-pgdg-testing/main/binary-arm64	apt/pgdg/dists/bullseye-pgdg-testing/main/binary-arm64/Packages	pgdg	2576740	c404564b3da76fa0b6605922c94355270bc83465b14f9a2ffbd8d77ef554e557
apt-index	apt/pgdg/dists/bullseye-pgdg/main/binary-amd64	apt/pgdg/dists/bullseye-pgdg/main/binary-amd64/Packages	pgdg	4036967	698c3cb441afca355a645a383204479df5d8e26852e190f641cf5393988784d2
apt-index	apt/pgdg/dists/bullseye-pgdg/main/binary-arm64	apt/pgdg/dists/bullseye-pgdg/main/binary-arm64/Packages	pgdg	3962691	3782e83419abeae61b53c56ee7e976f9f2b76d30122146714bdae802de7374ac
apt-index	apt/pgdg/dists/jammy-pgdg-testing/18/binary-amd64	apt/pgdg/dists/jammy-pgdg-testing/18/binary-amd64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/jammy-pgdg-testing/18/binary-arm64	apt/pgdg/dists/jammy-pgdg-testing/18/binary-arm64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/jammy-pgdg-testing/19/binary-amd64	apt/pgdg/dists/jammy-pgdg-testing/19/binary-amd64/Packages	pgdg	34846	9887521e5b05f0f090440de99e4a5fd6ab71bae0e90b7ba7434aca6ffabdc2b9
apt-index	apt/pgdg/dists/jammy-pgdg-testing/19/binary-arm64	apt/pgdg/dists/jammy-pgdg-testing/19/binary-arm64/Packages	pgdg	34848	6f3e4b65a59ceefff15f79439f2e448ee7daa01468ac78e94aaea64a26cb86ca
apt-index	apt/pgdg/dists/jammy-pgdg-testing/main/binary-amd64	apt/pgdg/dists/jammy-pgdg-testing/main/binary-amd64/Packages	pgdg	2650835	adb40de07030b78afb77c8085c4bdf1c9c68dfa59b69057fc2cff95f0ba397bd
apt-index	apt/pgdg/dists/jammy-pgdg-testing/main/binary-arm64	apt/pgdg/dists/jammy-pgdg-testing/main/binary-arm64/Packages	pgdg	2588143	a6ff46399c03dd18d5b31f19da7499bb4d9a563b49993d22f2af991848f45b6c
apt-index	apt/pgdg/dists/jammy-pgdg/main/binary-amd64	apt/pgdg/dists/jammy-pgdg/main/binary-amd64/Packages	pgdg	4147390	7c37fdac50f41e4176e41fa81e0baca4764a102cded33128904ad87be0ec5919
apt-index	apt/pgdg/dists/jammy-pgdg/main/binary-arm64	apt/pgdg/dists/jammy-pgdg/main/binary-arm64/Packages	pgdg	4084882	8088d738c80779cbfec3d090e20a57c8190c168ac3168b96e57065483a168032
apt-index	apt/pgdg/dists/noble-pgdg-testing/18/binary-amd64	apt/pgdg/dists/noble-pgdg-testing/18/binary-amd64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/noble-pgdg-testing/18/binary-arm64	apt/pgdg/dists/noble-pgdg-testing/18/binary-arm64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/noble-pgdg-testing/19/binary-amd64	apt/pgdg/dists/noble-pgdg-testing/19/binary-amd64/Packages	pgdg	34834	bc39762f5b7b91d836b842202f1148a5017daa71091737ff1896e61071d196f9
apt-index	apt/pgdg/dists/noble-pgdg-testing/19/binary-arm64	apt/pgdg/dists/noble-pgdg-testing/19/binary-arm64/Packages	pgdg	34835	e06ae99e454f24362da96bdec3633d2984535da0c25b7873042be8052c6f2999
apt-index	apt/pgdg/dists/noble-pgdg-testing/main/binary-amd64	apt/pgdg/dists/noble-pgdg-testing/main/binary-amd64/Packages	pgdg	2475320	1f7f904bd59bf5b1ef9e54a458d4da6d942afc48dbf7cf256c861643816242c2
apt-index	apt/pgdg/dists/noble-pgdg-testing/main/binary-arm64	apt/pgdg/dists/noble-pgdg-testing/main/binary-arm64/Packages	pgdg	2415992	7782069bf3cfe4a62fddc1b130534b958b6b69721493f714bff80bba221a231f
apt-index	apt/pgdg/dists/noble-pgdg/main/binary-amd64	apt/pgdg/dists/noble-pgdg/main/binary-amd64/Packages	pgdg	4042517	c209da220372209ef1a7cdf02c1959eac43ad3dfad30fb5b30a1f828edeb40f0
apt-index	apt/pgdg/dists/noble-pgdg/main/binary-arm64	apt/pgdg/dists/noble-pgdg/main/binary-arm64/Packages	pgdg	3983450	8ae16a3494a64c02df46eab7ac13b4e1eaf17bc260420d4f089e0b9d384de47c
apt-index	apt/pgdg/dists/resolute-pgdg/main/binary-amd64	apt/pgdg/dists/resolute-pgdg/main/binary-amd64/Packages	pgdg	4104309	ec49eaf9b0858469e7d8e62d2bcd5b9d18834c41946e3cd899219ccfbf9f411c
apt-index	apt/pgdg/dists/resolute-pgdg/main/binary-arm64	apt/pgdg/dists/resolute-pgdg/main/binary-arm64/Packages	pgdg	4045324	e7283a8971be2b655a995c6591a6188b66e59a18eb0b00058ae42c6be56d7559
apt-index	apt/pgdg/dists/trixie-pgdg-testing/18/binary-amd64	apt/pgdg/dists/trixie-pgdg-testing/18/binary-amd64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/trixie-pgdg-testing/18/binary-arm64	apt/pgdg/dists/trixie-pgdg-testing/18/binary-arm64/Packages	pgdg	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
apt-index	apt/pgdg/dists/trixie-pgdg-testing/19/binary-amd64	apt/pgdg/dists/trixie-pgdg-testing/19/binary-amd64/Packages	pgdg	34358	ff6cfeb417094f991b17fd6c7c13e28f2c978309bc1e37dadf014c4ed22089d9
apt-index	apt/pgdg/dists/trixie-pgdg-testing/19/binary-arm64	apt/pgdg/dists/trixie-pgdg-testing/19/binary-arm64/Packages	pgdg	34360	2fc27d51c022a69f86d6a96b4c6f89dc5d02be715ef33d354dd1441ebb466baf
apt-index	apt/pgdg/dists/trixie-pgdg-testing/main/binary-amd64	apt/pgdg/dists/trixie-pgdg-testing/main/binary-amd64/Packages	pgdg	2453731	5be3b3247ea6493440c747a643221d54939ad89583a83971247abbdf548c449e
apt-index	apt/pgdg/dists/trixie-pgdg-testing/main/binary-arm64	apt/pgdg/dists/trixie-pgdg-testing/main/binary-arm64/Packages	pgdg	2394751	b0028965701d8ed8e4c8cd455fad7614440098e13bb388ba38f834f2ee545434
apt-index	apt/pgdg/dists/trixie-pgdg/main/binary-amd64	apt/pgdg/dists/trixie-pgdg/main/binary-amd64/Packages	pgdg	4055401	f4fc17939cab1f5d61a5fcd8ce49b60bb3c1ccce9a9c020dc66c0d378132a355
apt-index	apt/pgdg/dists/trixie-pgdg/main/binary-arm64	apt/pgdg/dists/trixie-pgdg/main/binary-arm64/Packages	pgdg	3996635	1776ffd33d502540343ce4ec7d2e39015fd877288b159d36be901932b2722744
apt-index	apt/pgsql/bookworm/dists/bookworm/main/binary-amd64	apt/pgsql/bookworm/dists/bookworm/main/binary-amd64/Packages	pgsql	1788619	429bbeb92607b80591389d8ef8317cc191220deee65f0315fe40d2616e3f6d6d
apt-index	apt/pgsql/bookworm/dists/bookworm/main/binary-arm64	apt/pgsql/bookworm/dists/bookworm/main/binary-arm64/Packages	pgsql	1771524	ea01f352fbbd333cd042d7911e9e181378396d58618784ddd91baa5438f8b11e
apt-index	apt/pgsql/bullseye/dists/bullseye/main/binary-amd64	apt/pgsql/bullseye/dists/bullseye/main/binary-amd64/Packages	pgsql	37039	80e15917e5b2e2040bf262102bda22819e279207337536b325ee5523c69f388f
apt-index	apt/pgsql/bullseye/dists/bullseye/main/binary-arm64	apt/pgsql/bullseye/dists/bullseye/main/binary-arm64/Packages	pgsql	25694	236ee8d298c74d7d668e8d07c50c5194ee20c9ebe6a396819d5b20ccf50473e1
apt-index	apt/pgsql/focal/dists/focal/main/binary-amd64	apt/pgsql/focal/dists/focal/main/binary-amd64/Packages	pgsql	41039	f8cb63a157c7c98777dc7c3c060f9347c8fa29916781c4d0dbd2a02e1158e18d
apt-index	apt/pgsql/focal/dists/focal/main/binary-arm64	apt/pgsql/focal/dists/focal/main/binary-arm64/Packages	pgsql	29686	828f2a07e5c0c82f01fb860b880b740b6101af1d874bd2f4a3e2e831bf88b5b2
apt-index	apt/pgsql/jammy/dists/jammy/main/binary-amd64	apt/pgsql/jammy/dists/jammy/main/binary-amd64/Packages	pgsql	1763144	49215d01d518dbebd98c4ce958634474d783ef3928c601bec752f30166daddfe
apt-index	apt/pgsql/jammy/dists/jammy/main/binary-arm64	apt/pgsql/jammy/dists/jammy/main/binary-arm64/Packages	pgsql	1747345	60bd98c8e48315768080ed750f002a72c5fa8e1e567d962f622fb8c6337d4d5d
apt-index	apt/pgsql/noble/dists/noble/main/binary-amd64	apt/pgsql/noble/dists/noble/main/binary-amd64/Packages	pgsql	1760780	92efc4712cf22c8b66921aff5a27f59d314ac259af988ab84ac7470afff118c8
apt-index	apt/pgsql/noble/dists/noble/main/binary-arm64	apt/pgsql/noble/dists/noble/main/binary-arm64/Packages	pgsql	1748044	c03de0f2cc104bfa07058dc33e2541e9fe8a90c42000e3d411a11b4edb756e5f
apt-index	apt/pgsql/resolute/dists/resolute/main/binary-amd64	apt/pgsql/resolute/dists/resolute/main/binary-amd64/Packages	pgsql	1581417	c99f448141c28bd2659c728611bc1f3beb152aa81e59b8972733736a2e180890
apt-index	apt/pgsql/resolute/dists/resolute/main/binary-arm64	apt/pgsql/resolute/dists/resolute/main/binary-arm64/Packages	pgsql	1585266	ec5d521cb19c5bd671374301982d4feccca0df69821ad085b787731156bdf73e
apt-index	apt/pgsql/trixie/dists/trixie/main/binary-amd64	apt/pgsql/trixie/dists/trixie/main/binary-amd64/Packages	pgsql	1586803	ab46aaa31e93ceb3072c8f553057003c66e112f70a659f0c47f7549d1f02b2d8
apt-index	apt/pgsql/trixie/dists/trixie/main/binary-arm64	apt/pgsql/trixie/dists/trixie/main/binary-arm64/Packages	pgsql	1583578	223d01237a7f8fb9b5d94cb61dbc4e508fb097a7e522a9dfd6c716644c86cc7e
pro-file	/pro/checksums	pro/checksums	gated-metadata-only	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
pro-file	/pro/pigsty-pkg-v4.4.0.d12.aarch64.tgz	pro/pigsty-pkg-v4.4.0.d12.aarch64.tgz	gated-metadata-only	1490049402	-
pro-file	/pro/pigsty-pkg-v4.4.0.d12.x86_64.tgz	pro/pigsty-pkg-v4.4.0.d12.x86_64.tgz	gated-metadata-only	1620985939	-
pro-file	/pro/pigsty-pkg-v4.4.0.d13.aarch64.tgz	pro/pigsty-pkg-v4.4.0.d13.aarch64.tgz	gated-metadata-only	1629759422	-
pro-file	/pro/pigsty-pkg-v4.4.0.d13.x86_64.tgz	pro/pigsty-pkg-v4.4.0.d13.x86_64.tgz	gated-metadata-only	1768882694	-
pro-file	/pro/pigsty-pkg-v4.4.0.el10.aarch64.tgz	pro/pigsty-pkg-v4.4.0.el10.aarch64.tgz	gated-metadata-only	1739450229	-
pro-file	/pro/pigsty-pkg-v4.4.0.el10.x86_64.tgz	pro/pigsty-pkg-v4.4.0.el10.x86_64.tgz	gated-metadata-only	1856753359	-
pro-file	/pro/pigsty-pkg-v4.4.0.el9.aarch64.tgz	pro/pigsty-pkg-v4.4.0.el9.aarch64.tgz	gated-metadata-only	1754215623	-
pro-file	/pro/pigsty-pkg-v4.4.0.el9.x86_64.tgz	pro/pigsty-pkg-v4.4.0.el9.x86_64.tgz	gated-metadata-only	1896642175	-
pro-file	/pro/pigsty-pkg-v4.4.0.u22.aarch64.tgz	pro/pigsty-pkg-v4.4.0.u22.aarch64.tgz	gated-metadata-only	1492157126	-
pro-file	/pro/pigsty-pkg-v4.4.0.u22.x86_64.tgz	pro/pigsty-pkg-v4.4.0.u22.x86_64.tgz	gated-metadata-only	1612265711	-
pro-file	/pro/pigsty-pkg-v4.4.0.u24.aarch64.tgz	pro/pigsty-pkg-v4.4.0.u24.aarch64.tgz	gated-metadata-only	1530737306	-
pro-file	/pro/pigsty-pkg-v4.4.0.u24.x86_64.tgz	pro/pigsty-pkg-v4.4.0.u24.x86_64.tgz	gated-metadata-only	1640668864	-
pro-file	/pro/pigsty-pkg-v4.4.0.u26.aarch64.tgz	pro/pigsty-pkg-v4.4.0.u26.aarch64.tgz	gated-metadata-only	1680620134	-
pro-file	/pro/pigsty-pkg-v4.4.0.u26.x86_64.tgz	pro/pigsty-pkg-v4.4.0.u26.x86_64.tgz	gated-metadata-only	1782601142	-
pro-file	/pro/pigsty-v4.4.0.tgz	pro/pigsty-v4.4.0.tgz	gated-metadata-only	1650097	-
root-key-source	/beta	bin/beta.cc	co	5881	ab08dde6f0260dfd90cf50659a5ba2609b75f338e833c1c5f5819967b3588f7a
root-key-source	/beta	bin/beta.io	cf	5929	7377d398343042c23eef131fffd52c11e871eb82d5d4dd7dd7cc20be642d6573
root-key-source	/cc	bin/claude	co	9322	5f8f3ac25a9cdf15fcb70fb41d70309fc59dde3f33e7c065f24497e94acfd946
root-key-source	/claude	bin/claude	co	9322	5f8f3ac25a9cdf15fcb70fb41d70309fc59dde3f33e7c065f24497e94acfd946
root-key-source	/get	bin/get.cc	co	5893	a275f2580dbbb6b21cbe228185093cf962919a085d321d2efbc17657269caca7
root-key-source	/get	bin/get.io	cf	5923	90515397a3df973cf5e32f3ce29bcef73d0ede3e93819f61b5b1c8b28758f0ea
root-key-source	/pig	bin/pig.cc	co	5858	52169fc753a9e68ec47619f1b03075efc6ea3088ce87ad26dbce6b54af951d55
root-key-source	/pig	bin/pig.io	cf	5850	2e923c20ac2a20b46f44ab72ee97c8b25b0f9ef77aad58e4cf75ff4907dbcf82
root-key-source	/pkg	bin/pkg.cc	co	6158	201a8d889b77f98894eb6a942da7042f275ccbb565492692c8e4fff2b0f94075
root-key-source	/pkg	bin/pkg.io	cf	6185	32fa7243837ea99d491ed5cf257eded8f177104914dc97099fb5f60ac27aa989
root-key-source	/ray	bin/ray	co	5560	d3ff094e5c7d29db72fb792c6d52379043bacd68f32cf400eb0127cf355087ad
root-prefix-source	/dba/	dba/	cf	-	-
root-prefix-source	/dba/	dba/	co	-	-
root-prefix-source	/etc/	etc/	cf	-	-
root-prefix-source	/etc/	etc/	co	-	-
root-prefix-source	/ext/	ext/	cf	-	-
root-prefix-source	/ext/	ext/	co	-	-
root-prefix-source	/img/	img/	co	-	-
root-prefix-source	/pkg/claude/	pkg/claude/	co	-	-
root-prefix-source	/pkg/pig/	pkg/pig/	cf	-	-
root-prefix-source	/pkg/pig/	pkg/pig/	co	-	-
root-prefix-source	/pkg/ray/	pkg/ray/	co	-	-
root-prefix-source	/src/	src/	cf	-	-
root-prefix-source	/src/	src/	co	-	-
source	Makefile	Makefile	reviewed-public-source	3766	a3d1f2214b84ebf6bc235a7524068e381dcc9ae4ac046c128cb01888fa3baee8
source	apt/Makefile	apt/Makefile	reviewed-public-source	8977	1077efce002f193466351f16424841a9d7eecc4e8ca61382cf4ba7b5635c8945
source	apt/list/gen	apt/list/gen	reviewed-public-source	627	d1f89aea35e672c10b0e0e0151035f34f2ed3d2be039d61dee10ad65393a118c
source	docker/Dockerfile	docker/Dockerfile	reviewed-public-source	2142	f9d821210669b82132e3232581e3aa69d98256c2e1257b30ed59ddb8f7ba4966
source	docker/Makefile	docker/Makefile	reviewed-public-source	6159	1629076293514cadb1fcaf8b2e734ff1b715bd9af4a086f56c3a4284e38bfd2e
source	yum/Makefile	yum/Makefile	reviewed-public-source	1474	32a7800a577213e4b257a4116f75986a95a55e8b8909baa8bc54f475cb4953f3
source	yum/build	yum/build	reviewed-public-source	1859	e7837003d1498dd80d1ab7aded299c5b577399b37a8257c7e81c5427f795c27a
yum-repomd	yum/gpsql/el7.x86_64	yum/gpsql/el7.x86_64/repodata/repomd.xml	gpsql	3080	4a0f33b778c657cfe7cfcb39b653a0016553fcc054a1f5267d5fd9eaee622407
yum-repomd	yum/gpsql/el8.x86_64	yum/gpsql/el8.x86_64/repodata/repomd.xml	gpsql	3538	6f67fb78b563ea28c88e828ff6d8ab4a3f68525350f34aedcc37aae43f9aaf91
yum-repomd	yum/gpsql/el9.x86_64	yum/gpsql/el9.x86_64/repodata/repomd.xml	gpsql	3538	ba17f5bf0f6eaa3e2977ecd90cad17b75b8fe857a3ff23091852b374ac5fe3a6
yum-repomd	yum/infra/aarch64	yum/infra/aarch64/repodata/repomd.xml	infra	3548	2dc6ec6b29132dd374b1acf3e214696e33e2818fd23abf4330d9d7e1ed9a31b4
yum-repomd	yum/infra/x86_64	yum/infra/x86_64/repodata/repomd.xml	infra	3548	45a38da37c46c067f0b17461c84d9f37aa337c27e798c7a193dde47e27093e80
yum-repomd	yum/mssql/el7.x86_64	yum/mssql/el7.x86_64/repodata/repomd.xml	mssql	3540	19cad018b610e3364dc83e2cc5842205af7564847a1c8ca93242845cc5e063b1
yum-repomd	yum/mssql/el8.aarch64	yum/mssql/el8.aarch64/repodata/repomd.xml	mssql	3542	a7241a6081ce2314b24faa3d2a41af6725226b8bd33154c86ad2d4be767d02a0
yum-repomd	yum/mssql/el8.x86_64	yum/mssql/el8.x86_64/repodata/repomd.xml	mssql	3543	d1f59b30771502741b714e039e8200f3f3a5b7ba7480ca5435d95efbb8286736
yum-repomd	yum/mssql/el9.aarch64	yum/mssql/el9.aarch64/repodata/repomd.xml	mssql	3543	91499e1a8324ecc3c64d843684c39f7ef85b7d8ae18ad4bb98982cec7bf5efaa
yum-repomd	yum/mssql/el9.x86_64	yum/mssql/el9.x86_64/repodata/repomd.xml	mssql	3543	723f87cde9be42170f6b78017ef7573a00eca62c9f4c600a75cb1eee04e74ecb
yum-repomd	yum/percona/el10.aarch64	yum/percona/el10.aarch64/repodata/repomd.xml	percona	3093	3d4cc0923636d09694036a27a8f9e0431fb58ce9cfcf523f4096c772ce740b39
yum-repomd	yum/percona/el10.noarch	yum/percona/el10.noarch/repodata/repomd.xml	percona	3079	59d7ec02f9026e66f1752b7bcb7f97a812b013a76d15f08c4c576ffe23ed4c85
yum-repomd	yum/percona/el10.x86_64	yum/percona/el10.x86_64/repodata/repomd.xml	percona	3093	fb04f56a6945870bc9edc349d7c50501733f39b0c80f205e3c08e2f25e48eb83
yum-repomd	yum/percona/el8.aarch64	yum/percona/el8.aarch64/repodata/repomd.xml	percona	3094	cac21fc818fb6c002ff533d9b0c53cbba84fb303db1b7267ed24ea9167218f1c
yum-repomd	yum/percona/el8.noarch	yum/percona/el8.noarch/repodata/repomd.xml	percona	3084	30ce012ccd4919efa849e3a2a23361b4bd0ae6338e406f49428f674e3534ec9b
yum-repomd	yum/percona/el8.x86_64	yum/percona/el8.x86_64/repodata/repomd.xml	percona	3095	c2f68d418132b5e20f3e2ce09f92406b46f5f12e36751d4b8a93a5d4f256b9b3
yum-repomd	yum/percona/el9.aarch64	yum/percona/el9.aarch64/repodata/repomd.xml	percona	3094	e8391558b581da77ba1b7c864bf0029aa54258d461c65c685e3333ee98e2dfaa
yum-repomd	yum/percona/el9.noarch	yum/percona/el9.noarch/repodata/repomd.xml	percona	3084	6c0d2d0fac1292a2af5cc99abb1a6eb559a86cf7d075edbe275637119eb5055b
yum-repomd	yum/percona/el9.x86_64	yum/percona/el9.x86_64/repodata/repomd.xml	percona	3095	a92d3134ac70ab52e59c47d9f06a338e9f2156fc1e274df54098395853ad9392
